0,1
D:/photos/SORIE/train/f7dabb25-9131-4e02-baad-2e9e2cf72456.jpg,(RM)
D:/photos/SORIE/train/77bf0b3a-8f82-4189-bda3-6928c33530f0.jpg,1264
D:/photos/SORIE/train/375245af-373f-4a0d-942b-2a7b41f14636.jpg,DESCRIPTION
D:/photos/SORIE/train/61819d4d-70d1-471b-a028-ffa979f3991e.jpg,ROUNDING :
D:/photos/SORIE/train/d1c1fe23-e1fd-4460-b8e7-8039222411ef.jpg,18.55
D:/photos/SORIE/test/6c9090f9-d52f-4d10-a832-4e1d638bd06e.jpg,CODE
D:/photos/SORIE/train/c1e789b5-737c-41af-bfa9-906339bbbf74.jpg,STAFF: ZUHAIRAWATI
D:/photos/SORIE/test/99d3a590-aa4a-4d62-9d07-ac11ea8d3ef8.jpg,CHANGE
D:/photos/SORIE/train/16d5a3dc-f8f1-499e-9f15-801b589715ca.jpg,QTY ITEM
D:/photos/SORIE/train/28270b5b-9ec9-4abc-bbe0-5a9aba0714f2.jpg,7.44
D:/photos/SORIE/train/6f5fa71f-68ff-4ec0-8e7c-a2ed8f0a5269.jpg,FISHBALL NOODLE @7.00
D:/photos/SORIE/train/b8a8b143-3323-4152-afd6-5c1eeed26a41.jpg,SALESPERSON :
D:/photos/SORIE/test/462f33ed-592e-4cde-9d0d-2af708eaaaf2.jpg,OR
D:/photos/SORIE/train/ec9898c6-7a96-40eb-bed7-548aa59398c4.jpg,0.00
D:/photos/SORIE/test/b4639cad-17d8-417d-9d48-844200b7838a.jpg,1 X 2.3000
D:/photos/SORIE/train/ee15cfb0-1e6e-4059-bc94-35e3d5ab2e3f.jpg,ROUND ADJ.:
D:/photos/SORIE/train/79a4fe91-0f7b-4e66-9bb9-413bd0228d61.jpg,1
D:/photos/SORIE/train/da049215-4189-46ca-b586-aca610a9223b.jpg,SIMPLIFIED TAX INVOICE
D:/photos/SORIE/train/1d077883-b00a-4ae6-87ea-9cfc2081a462.jpg,0.69
D:/photos/SORIE/train/cb3caea6-82ce-42f2-a0a6-a4146842903c.jpg,"43200 CHERAS, SELANGOR"
D:/photos/SORIE/test/22cff771-40a4-40fb-bacd-097bf59131ae.jpg,13
D:/photos/SORIE/train/33080d8d-bd60-4e44-9dd7-3a09947a95b9.jpg,CHANGE :
D:/photos/SORIE/train/7d2c6e60-f0eb-4f5f-af55-e0746c89358d.jpg,TOTAL :
D:/photos/SORIE/train/05ae8774-9824-40b5-bc0e-11d919dc32a6.jpg,RM 12.90
D:/photos/SORIE/test/a59a51a4-8ab8-4017-927b-d84b624370c1.jpg,RSP
D:/photos/SORIE/train/86211fd0-0966-4128-8ac3-0033af0747d7.jpg,TAX(RM)
D:/photos/SORIE/train/818a7f0c-6c53-4145-b968-2b4330acc9e4.jpg,6.99 T
D:/photos/SORIE/test/00e93790-f5c8-44e7-a972-f7a6d1212726.jpg,TARO C.CRAC 200G
D:/photos/SORIE/train/1ddc8593-4c05-4ee1-a197-d6d7b1b6c165.jpg,0
D:/photos/SORIE/train/e6b6ad0e-e1cb-4a24-9456-87289ae25c6a.jpg,ELYN
D:/photos/SORIE/train/dc0ffbcf-6bcb-438b-bbab-5fa23693670e.jpg,0.40
D:/photos/SORIE/train/b8c080f3-b6d8-4c12-a18a-e5f020a15864.jpg,WA50 - 30
D:/photos/SORIE/train/4c12dcd8-b195-441f-9f73-67716c7fb395.jpg,5.94
D:/photos/SORIE/train/57d9293c-bf6b-4e31-8252-ba140e035c2f.jpg,"43800 DENGKIL, SELANGOR."
